chrom	start	end	name	score
Chr3	4665300	4665800	DMR6122	-29.9625053961238
Chr3	4669500	4669800	DMR6123	-26.2131742231776
Chr3	4670100	4670600	DMR6124	-34.771518623504
Chr3	4675100	4675400	DMR6125	-37.750456886526
Chr3	4679900	4680200	DMR6126	-27.2496690597432
Chr3	4682300	4682700	DMR6127	-34.1564625277877
Chr3	4683400	4684000	DMR6128	-38.3768019345315
Chr3	4686900	4687700	DMR6129	-29.1717712365945
Chr3	4689600	4690000	DMR6130	-25.5428945656819
Chr3	4699100	4699800	DMR6131	-37.4839215668114
Chr3	4700200	4700700	DMR6132	-53.2465369965974
Chr3	4700900	4701400	DMR6133	-29.8943015760214
Chr3	4702300	4703000	DMR6134	-34.0509823593776
Chr3	4703300	4703700	DMR6135	-39.0461955599456
Chr3	4703800	4704600	DMR6136	-28.16419568732
Chr3	4716300	4716600	DMR6137	-25.3858024691358
Chr3	4756200	4756700	DMR6138	-31.6534789365341
Chr3	4756900	4758300	DMR6139	-34.81793429907
Chr3	4758800	4759400	DMR6140	-37.1137738722215
Chr3	4759500	4759800	DMR6141	28.7217264992737
Chr3	4760400	4760900	DMR6142	-33.4440495822374
Chr3	4783800	4785100	DMR6143	-32.9806805925825
Chr3	4812400	4812700	DMR6144	-28.3104969371521
Chr3	4812800	4813300	DMR6145	-35.1248856313611
Chr3	4814100	4814600	DMR6146	-31.5820032368583
Chr3	4816000	4816800	DMR6147	-19.9947218264304
Chr3	4839300	4839700	DMR6148	-43.6061228744156
Chr3	4854300	4855100	DMR6149	-32.8030305980456
Chr3	4857800	4858100	DMR6150	-26.7603692986082
Chr3	4859100	4859500	DMR6151	-34.3543075302195
Chr3	4894500	4895000	DMR6152	-26.2128919743312
Chr3	4895400	4895900	DMR6153	-29.1478819358261
Chr3	4896100	4896500	DMR6154	-25.9501373136985
Chr3	4899500	4900100	DMR6155	-28.2048448540647
Chr3	4900500	4901000	DMR6156	-29.7974970935884
Chr3	4901500	4901800	DMR6157	-27.3453346855984
Chr3	4901900	4902300	DMR6158	-28.0401126635301
Chr3	4905500	4905800	DMR6159	-25.0067114877326
Chr3	4906000	4906300	DMR6160	-25.458768873403
Chr3	4923300	4923800	DMR6161	-30.1152540015294
Chr3	4948600	4948900	DMR6162	-26.8266914362848
Chr3	4954700	4955200	DMR6163	-34.4509769559151
Chr3	4967800	4968100	DMR6164	-30.8246606598217
Chr3	4968200	4968700	DMR6165	-29.1688464877783
Chr3	4969000	4969300	DMR6166	-25.4508008428257
Chr3	4984200	4984700	DMR6167	-30.2772950527815
Chr3	4992000	4993100	DMR6168	-39.0103281577287
Chr3	4998500	4999000	DMR6169	-27.2391738214027
Chr3	4999300	5000200	DMR6170	-36.1558055909761
Chr3	5010400	5011100	DMR6171	-32.9909187012089
Chr3	5011600	5012100	DMR6172	40.4614667264777
Chr3	5028300	5028700	DMR6173	-31.0400339437708
Chr3	5030500	5030800	DMR6174	-30.3935890050202
Chr3	5040700	5041200	DMR6175	-29.7173531737754
Chr3	5042700	5043000	DMR6176	-28.5125025620004
Chr3	5043700	5044200	DMR6177	-28.0883004622175
Chr3	5051500	5052100	DMR6178	-34.357072370872
Chr3	5071400	5071900	DMR6179	-31.9922090049885
Chr3	5075300	5076000	DMR6180	-34.004007906195
Chr3	5078300	5078700	DMR6181	-31.2125417954703
Chr3	5089800	5090700	DMR6182	-29.6313240208649
Chr3	5091900	5092300	DMR6183	-29.2288246904491
Chr3	5092500	5092800	DMR6184	-25.9610748895828
Chr3	5093700	5094200	DMR6185	-30.9499930269204
Chr3	5100100	5100600	DMR6186	-27.94511471163
Chr3	5103100	5103500	DMR6187	-31.7571393879961
Chr3	5112500	5113000	DMR6188	-36.5676258999752
Chr3	5113900	5114300	DMR6189	-34.5238760639082
Chr3	5114600	5115300	DMR6190	-39.3080022676625
Chr3	5127500	5128300	DMR6191	-35.4262869562148
Chr3	5128500	5129000	DMR6192	-36.4636991838014
Chr3	5146200	5146600	DMR6193	-32.9306985804164
Chr3	5151900	5152200	DMR6194	41.2878787878788
Chr3	5159900	5160400	DMR6195	-26.0278733027787
Chr3	5170000	5170900	DMR6196	-39.1085980193331
Chr3	5184700	5185500	DMR6197	-29.768789195109
Chr3	5193900	5194200	DMR6198	-30.7109974424552
Chr3	5195200	5196000	DMR6199	-34.6478101535247
Chr3	5198900	5199700	DMR6200	-39.5354335109572
Chr3	5202000	5202600	DMR6201	-34.3325937361568
Chr3	5204100	5204800	DMR6202	-29.9869307754873
Chr3	5205700	5206100	DMR6203	-28.3738427894775
Chr3	5216800	5217100	DMR6204	-25.2737742647475
Chr3	5217300	5217700	DMR6205	-26.3985862554518
Chr3	5217800	5218500	DMR6206	-14.0634491569514
Chr3	5288100	5288700	DMR6207	-29.5161874235341
Chr3	5300000	5300300	DMR6208	-25.0896851866916
Chr3	5300400	5300900	DMR6209	-34.6487346146519
Chr3	5318100	5319600	DMR6210	-27.7636083345118
Chr3	5331700	5332600	DMR6211	-32.2952729910268
Chr3	5332700	5333000	DMR6212	-25.0238108817155
Chr3	5364600	5365100	DMR6213	-48.6457709780794
Chr3	5365700	5366200	DMR6214	-32.755670662864
Chr3	5366900	5367800	DMR6215	-31.2210327581071
Chr3	5368700	5369000	DMR6216	-26.1429314530112
Chr3	5375500	5375800	DMR6217	-27.191054153707
Chr3	5384400	5384700	DMR6218	-28.2435325787063
Chr3	5385000	5385300	DMR6219	-25.3499524755897
Chr3	5385500	5385900	DMR6220	-28.1908621960206
Chr3	5388400	5388800	DMR6221	-27.2177289099777
Chr3	5394800	5395200	DMR6222	-27.0395139374275
Chr3	5409500	5410000	DMR6223	-25.7733390243596
Chr3	5412600	5412900	DMR6224	-27.7106995463693
Chr3	5413000	5414500	DMR6225	-36.620499546327
Chr3	5415900	5416700	DMR6226	-37.8224367921264
Chr3	5416900	5417600	DMR6227	-29.0120602410054
Chr3	5429300	5430000	DMR6228	-33.2754849894283
Chr3	5431700	5432300	DMR6229	-33.5835427751466
Chr3	5434800	5435500	DMR6230	-31.1173088187847
Chr3	5436100	5436400	DMR6231	-32.8277886497065
Chr3	5442200	5442500	DMR6232	-30.957707852194
Chr3	5448300	5448800	DMR6233	-28.6934514316101
Chr3	5449400	5449700	DMR6234	-31.4917514917515
Chr3	5478000	5478300	DMR6235	-27.6910777102654
Chr3	5491900	5492600	DMR6236	-33.2273809455937
Chr3	5501200	5501700	DMR6237	-33.2608695652174
Chr3	5514100	5514400	DMR6238	-26.8990581490581
Chr3	5522800	5523100	DMR6239	-30.5726786922422
Chr3	5530800	5531200	DMR6240	-27.1617974927108
Chr3	5531500	5532000	DMR6241	-35.9107207025145
Chr3	5601600	5601900	DMR6242	-29.2542931075041
Chr3	5659400	5660200	DMR6243	-42.0143274007401
Chr3	5660400	5660700	DMR6244	-26.3427009968764
Chr3	5664800	5665100	DMR6245	41.4280774550484
Chr3	5665400	5665900	DMR6246	-46.0623484005979
Chr3	5666300	5666800	DMR6247	-32.063206031275
Chr3	5673400	5673800	DMR6248	-29.9103176083117
Chr3	5673900	5674400	DMR6249	-28.3728783476105
Chr3	5690500	5690900	DMR6250	-30.3227919980402
Chr3	5697100	5697500	DMR6251	-28.5075037863142
Chr3	5697600	5698100	DMR6252	-44.6597373906261
Chr3	5704100	5704500	DMR6253	-31.6617088783544
Chr3	5712100	5712600	DMR6254	-27.8693809247965
Chr3	5713000	5714000	DMR6255	-36.4390450742605
Chr3	5716000	5716300	DMR6256	-27.681242493722
Chr3	5716900	5717400	DMR6257	-25.6863831571688
Chr3	5723500	5724100	DMR6258	-33.9322435526758
Chr3	5725100	5725900	DMR6259	-29.4698682368063
Chr3	5726200	5726500	DMR6260	-28.6010167576728
Chr3	5733000	5733500	DMR6261	-30.1629099973831
Chr3	5735000	5735900	DMR6262	-29.6598369630256
Chr3	5736600	5737100	DMR6263	-30.1443769368491
Chr3	5738400	5739100	DMR6264	-30.5916241522086
Chr3	5739500	5739900	DMR6265	-36.8012215518417
Chr3	5741000	5741500	DMR6266	-36.1516012832343
Chr3	5741700	5742000	DMR6267	-25.9133173723185
Chr3	5757600	5758500	DMR6268	-37.4410063334714
Chr3	5773600	5774100	DMR6269	-30.2459918389908
Chr3	5785600	5785900	DMR6270	-25.8975722133617
Chr3	5787100	5787800	DMR6271	-29.1629581287806
Chr3	5805300	5805600	DMR6272	-27.2469082542422
Chr3	5806200	5806700	DMR6273	-28.7068905498549
Chr3	5874200	5874600	DMR6274	-33.1877344257104
Chr3	5874700	5875500	DMR6275	-40.32754648384
Chr3	5876900	5877400	DMR6276	-29.3954974002553
Chr3	5880400	5880700	DMR6277	-29.7212960588185
Chr3	5890400	5891300	DMR6278	-31.5907640342371
Chr3	5909700	5910200	DMR6279	-29.3964847716118
Chr3	5910300	5910700	DMR6280	-25.9655784090652
Chr3	5914400	5915100	DMR6281	-26.7108348232359
Chr3	5916000	5916400	DMR6282	-30.6963720894089
Chr3	5917900	5918400	DMR6283	-37.0374827415818
Chr3	5921600	5922000	DMR6284	-31.7521966438557
Chr3	5943600	5944000	DMR6285	-34.0833566315898
Chr3	5957700	5958200	DMR6286	-32.4846533419334
Chr3	5958300	5958700	DMR6287	-30.1881325905143
Chr3	5970800	5971200	DMR6288	-27.2553958114732
Chr3	5973600	5974000	DMR6289	-27.7249524565404
Chr3	5974200	5975600	DMR6290	-36.6204634329902
Chr3	5981100	5981700	DMR6291	-37.6472383526065
Chr3	5983600	5984000	DMR6292	-27.1285288414014
Chr3	5985000	5985700	DMR6293	27.8448495873548
Chr3	5989800	5990500	DMR6294	-31.2200053001104
Chr3	6008900	6010800	DMR6295	38.7051511680556
Chr3	6025900	6026400	DMR6296	-35.7597316826328
Chr3	6050200	6050600	DMR6297	-30.4804470110359
Chr3	6058900	6059200	DMR6298	-39.1729323308271
Chr3	6068200	6068700	DMR6299	-30.3884363458359
Chr3	6069100	6069400	DMR6300	-28.4570486619233
Chr3	6070000	6070500	DMR6301	-40.6160421126214
Chr3	6076800	6077600	DMR6302	-35.9006890734993
Chr3	6077800	6078500	DMR6303	-28.4372798196932
Chr3	6079000	6079300	DMR6304	-25.4969027289469
Chr3	6082200	6082700	DMR6305	-32.4412907488541
Chr3	6083100	6083800	DMR6306	-46.5353666500736
Chr3	6084200	6084600	DMR6307	-31.8077499311384
Chr3	6091400	6091800	DMR6308	-28.8518154953742
Chr3	6103200	6103700	DMR6309	-27.772093314901
Chr3	6103800	6104100	DMR6310	-27.1834347825159
Chr3	6110800	6111300	DMR6311	-29.1330776773073
Chr3	6111600	6112100	DMR6312	-40.8211608897988
Chr3	6121400	6121900	DMR6313	-44.4095514960102
Chr3	6130600	6130900	DMR6314	-28.4633569739953
Chr3	6131300	6131800	DMR6315	-31.0445810400784
Chr3	6134300	6135500	DMR6316	-32.451783566229
Chr3	6139400	6140300	DMR6317	-31.9809023614314
Chr3	6140500	6140800	DMR6318	-35.4588034915904
Chr3	6149500	6150100	DMR6319	-46.1143823732678
Chr3	6155300	6155800	DMR6320	-27.7729432740672
Chr3	6166900	6167200	DMR6321	-26.6866302252502
Chr3	6175600	6176100	DMR6322	-31.7379026481713
Chr3	6176600	6176900	DMR6323	-38.520186672455
Chr3	6177600	6178100	DMR6324	-34.6705167124186
Chr3	6185500	6185800	DMR6325	-25.3636261249731
Chr3	6186000	6186600	DMR6326	-41.299179846156
Chr3	6195800	6196500	DMR6327	-29.1126625154132
Chr3	6196600	6197500	DMR6328	-37.8067999713823
Chr3	6197700	6198000	DMR6329	-28.1311385018322
Chr3	6198300	6198900	DMR6330	-38.8314866981417
Chr3	6202500	6202800	DMR6331	-25.7959582998267
Chr3	6203300	6203700	DMR6332	-26.8117701098474
Chr3	6205100	6205600	DMR6333	-41.7832347378581
Chr3	6206000	6206500	DMR6334	-32.5662041820822
Chr3	6207400	6208500	DMR6335	-30.2013404386161
Chr3	6209900	6210700	DMR6336	42.9301159109251
Chr3	6213200	6213700	DMR6337	-31.6957270783363
Chr3	6215700	6216100	DMR6338	-27.8768661314844
Chr3	6222200	6222600	DMR6339	-30.6747878734347
Chr3	6224200	6224600	DMR6340	-30.8150514823822
Chr3	6256500	6257200	DMR6341	-34.587127889355
Chr3	6263200	6263900	DMR6342	-42.7695705813675
Chr3	6275000	6275500	DMR6343	-37.7244712512893
Chr3	6278100	6278600	DMR6344	-35.6583554607046
Chr3	6279400	6279800	DMR6345	-26.4695323067954
Chr3	6283200	6283800	DMR6346	-35.0186382430527
Chr3	6284700	6285800	DMR6347	-31.4234727554597
Chr3	6308700	6309300	DMR6348	-39.2452513729584
Chr3	6309700	6310600	DMR6349	-36.3642802402474
Chr3	6311100	6311500	DMR6350	-27.5371419618317
Chr3	6312200	6312500	DMR6351	-25.0235735234065
Chr3	6314700	6315300	DMR6352	-31.9708312860204
Chr3	6315900	6316600	DMR6353	-39.0167454228945
Chr3	6330000	6330500	DMR6354	-42.0450813571837
Chr3	6337500	6338300	DMR6355	-27.296479937929
Chr3	6362200	6362700	DMR6356	-45.098024872804
Chr3	6364000	6365300	DMR6357	-34.9392803680692
Chr3	6368300	6368800	DMR6358	-32.1484599169472
Chr3	6369300	6369600	DMR6359	-25.0563828596107
Chr3	6369900	6370300	DMR6360	-38.4181740903721
Chr3	6371000	6371300	DMR6361	-28.8648509071313
Chr3	6400200	6400600	DMR6362	-26.8436568797278
Chr3	6400800	6401900	DMR6363	-35.9756226216266
Chr3	6411300	6411600	DMR6364	-25.533766081414
Chr3	6428600	6428900	DMR6365	-28.2950587433295
Chr3	6451700	6452200	DMR6366	-32.7005538011076
Chr3	6454900	6455500	DMR6367	-35.1307936104909
Chr3	6460800	6461700	DMR6368	-30.8943948790184
Chr3	6496900	6497300	DMR6369	-31.7602360080824
Chr3	6504900	6505300	DMR6370	-25.8328383296645
Chr3	6505500	6506500	DMR6371	-27.7147137230702
Chr3	6513000	6513500	DMR6372	-27.2598644397451
Chr3	6513800	6514200	DMR6373	-26.1211003027671
Chr3	6543600	6544100	DMR6374	-31.0316370349166
Chr3	6549900	6550200	DMR6375	-26.3387563646509
Chr3	6568200	6568500	DMR6376	-25.8731376686489
Chr3	6571200	6571700	DMR6377	-31.4921980578006
Chr3	6572400	6573800	DMR6378	-38.2715236184363
Chr3	6575100	6575400	DMR6379	-26.4808898355224
Chr3	6583400	6583700	DMR6380	-30.0570459784531
Chr3	6584900	6585500	DMR6381	-34.6782454728495
Chr3	6608500	6609200	DMR6382	-32.9796070338521
Chr3	6626100	6626600	DMR6383	-31.0105643686955
Chr3	6626900	6627200	DMR6384	-29.8251946578662
Chr3	6629700	6630000	DMR6385	-38.6359280978115
Chr3	6630100	6630400	DMR6386	-31.8996644152755
Chr3	6630600	6630900	DMR6387	-25.9401709401709
Chr3	6633800	6634500	DMR6388	-35.8301833996259
Chr3	6642000	6642400	DMR6389	-39.0904373747368
Chr3	6643100	6643800	DMR6390	-37.7846170713405
Chr3	6645400	6645800	DMR6391	-32.0379246784686
Chr3	6645900	6646200	DMR6392	-26.2038260776696
Chr3	6646300	6646900	DMR6393	-32.54954055317
Chr3	6658000	6658400	DMR6394	-25.5086279884018
Chr3	6682100	6683000	DMR6395	-32.6432179708102
Chr3	6688700	6689200	DMR6396	-30.5296095945291
Chr3	6690200	6690700	DMR6397	-30.5981540754279
Chr3	6691300	6692000	DMR6398	-35.0805118824467
Chr3	6702000	6702400	DMR6399	-35.6432177225671
Chr3	6707800	6708800	DMR6400	-42.2577627203457
Chr3	6712100	6712700	DMR6401	-28.2269847526295
Chr3	6728600	6729000	DMR6402	-29.7902097902098
Chr3	6732200	6732700	DMR6403	-33.0630423646812
Chr3	6733900	6734300	DMR6404	-32.5330576640296
Chr3	6734700	6735300	DMR6405	-39.6313457267768
Chr3	6740200	6740700	DMR6406	29.8664935737115
Chr3	6742000	6742300	DMR6407	-26.0362265400418
Chr3	6746200	6746500	DMR6408	-32.7989914603255
Chr3	6756200	6756800	DMR6409	-13.7582329869991
Chr3	6764700	6765200	DMR6410	-29.9798889373027
Chr3	6765300	6766000	DMR6411	-27.2353195358296
Chr3	6794700	6796100	DMR6412	35.2035686459438
Chr3	6800500	6801000	DMR6413	-32.2218437231987
Chr3	6807600	6807900	DMR6414	-26.4763779527559
Chr3	6819400	6819700	DMR6415	-31.8518759558752
Chr3	6824700	6825000	DMR6416	-26.6539587184227
Chr3	6828700	6829100	DMR6417	-27.302112835599
Chr3	6831500	6833400	DMR6418	-34.512437490685
Chr3	6834800	6835100	DMR6419	-25.9815995363663
Chr3	6850600	6851000	DMR6420	-25.5589501798241
Chr3	6851100	6851600	DMR6421	-42.284006911163
Chr3	6852700	6853000	DMR6422	38.1452502231791
Chr3	6856500	6857600	DMR6423	-34.152664878928
Chr3	6857700	6858600	DMR6424	-32.1483468564815
Chr3	6860700	6861200	DMR6425	28.5982589304846
Chr3	6865500	6866000	DMR6426	-29.9668686586972
Chr3	6871200	6871500	DMR6427	-29.5282038990093
Chr3	6871600	6871900	DMR6428	-25.974456311929
Chr3	6873900	6874600	DMR6429	-39.4485102983009
Chr3	6880200	6881100	DMR6430	-34.7952465702689
Chr3	6886400	6887300	DMR6431	-19.2412551720494
Chr3	6888000	6888300	DMR6432	-36.9897135476729
Chr3	6892200	6892500	DMR6433	-30.7955930039905
Chr3	6892700	6893100	DMR6434	26.2305567026527
Chr3	6893700	6894200	DMR6435	-32.8029769690863
Chr3	6895200	6895600	DMR6436	-29.3921662104147
Chr3	6896200	6896700	DMR6437	-30.5236371601057
Chr3	6905400	6905700	DMR6438	-25.2169608188146
Chr3	6908500	6908900	DMR6439	-28.0479557845452
Chr3	6909300	6910100	DMR6440	-36.623783537028
Chr3	6910400	6910900	DMR6441	-30.7840765160142
Chr3	6918000	6918700	DMR6442	-45.9551363420931
Chr3	6918800	6919100	DMR6443	-34.6338010575842
Chr3	6919500	6919900	DMR6444	-31.7210387396846
Chr3	6923000	6923300	DMR6445	-34.2083730503513
Chr3	6923600	6924000	DMR6446	-27.9428338017186
Chr3	6924100	6924700	DMR6447	-45.17810049658
Chr3	6927500	6928200	DMR6448	-30.1106983715292
Chr3	6951000	6951300	DMR6449	27.4914924647545
Chr3	6951900	6952400	DMR6450	-27.959498926889
Chr3	6954300	6954700	DMR6451	-29.628774417473
Chr3	6954800	6955200	DMR6452	-38.5339112916608
Chr3	6955300	6955700	DMR6453	-28.3872561637375
Chr3	6959700	6960300	DMR6454	-42.5286362507036
Chr3	6960600	6961100	DMR6455	-32.7065694746526
Chr3	6963600	6964100	DMR6456	-35.1000047300983
Chr3	6964200	6964500	DMR6457	-26.7298163800641
Chr3	6970000	6970300	DMR6458	-25.1081083290417
Chr3	6972600	6972900	DMR6459	-25.363396869673
Chr3	6973200	6973500	DMR6460	-29.8702167514049
Chr3	6974100	6974500	DMR6461	28.8247367771055
Chr3	6984300	6984600	DMR6462	-30.8471906630861
Chr3	6984900	6985500	DMR6463	-38.4281894927558
Chr3	6991000	6991300	DMR6464	-25.8978648434596
Chr3	6996200	6996800	DMR6465	-31.1409606509704
Chr3	6997500	6997900	DMR6466	-25.7895274333494
Chr3	6999900	7000800	DMR6467	-37.6654314430368
Chr3	7005000	7005900	DMR6468	-33.5868720721566
Chr3	7009400	7010200	DMR6469	-31.8684556220927
Chr3	7032200	7032700	DMR6470	-32.3246981541709
Chr3	7042600	7042900	DMR6471	-28.1656738253821
Chr3	7048800	7049300	DMR6472	-27.9510605675452
Chr3	7050000	7050800	DMR6473	-33.2493789075492
Chr3	7053000	7053300	DMR6474	-25.1424179470204
Chr3	7058000	7058400	DMR6475	-27.4110958029508
Chr3	7060800	7061600	DMR6476	-29.3020281330115
Chr3	7062100	7062700	DMR6477	-32.6870584722098
Chr3	7072500	7073200	DMR6478	-30.9633903351075
Chr3	7075900	7076200	DMR6479	-26.002300437083
Chr3	7076900	7077200	DMR6480	-27.3467303820052
Chr3	7088600	7089000	DMR6481	-30.3461297914536
Chr3	7093900	7094200	DMR6482	26.7406848076367
Chr3	7097600	7098300	DMR6483	-27.2995329753975
Chr3	7098700	7099000	DMR6484	-35.370008339833
Chr3	7117300	7117800	DMR6485	-33.1590640730407
Chr3	7118100	7118700	DMR6486	-36.1602489058428
Chr3	7124500	7125100	DMR6487	-28.6137691440863
Chr3	7125500	7126500	DMR6488	-38.2324077269919
Chr3	7126900	7127200	DMR6489	-26.3303938859494
Chr3	7127300	7127600	DMR6490	-26.9289192016739
Chr3	7128000	7128300	DMR6491	29.4966361352031
Chr3	7128800	7129100	DMR6492	-29.0759190608588
Chr3	7133600	7133900	DMR6493	-35.3939393939394
Chr3	7154700	7155000	DMR6494	-29.4576574532713
Chr3	7159200	7159500	DMR6495	-32.6861849390919
Chr3	7169200	7169600	DMR6496	-27.1583800712429
Chr3	7170200	7171000	DMR6497	-32.3188190220248
Chr3	7171700	7172200	DMR6498	-40.0077871535798
Chr3	7172600	7173000	DMR6499	-29.5308716165971
Chr3	7175100	7175900	DMR6500	-30.8568898588861
Chr3	7176200	7176600	DMR6501	-30.424039181432
Chr3	7176700	7177000	DMR6502	-25.3968090581575
Chr3	7182800	7183300	DMR6503	-51.3437487161999
Chr3	7185300	7185600	DMR6504	-28.7179902380347
Chr3	7199400	7200100	DMR6505	-42.7220653151821
Chr3	7203700	7204100	DMR6506	-32.6414865879137
Chr3	7204200	7204900	DMR6507	-34.02515321112
Chr3	7205800	7206600	DMR6508	-33.168023889042
Chr3	7207200	7207600	DMR6509	-31.6680424904519
Chr3	7225400	7226000	DMR6510	-29.1259658733949
Chr3	7231500	7231800	DMR6511	25.3276323067091
Chr3	7233000	7233400	DMR6512	30.6716075089688
Chr3	7240700	7242100	DMR6513	-37.0892365511303
Chr3	7242200	7243300	DMR6514	-31.3089031859267
Chr3	7244100	7244600	DMR6515	-27.3536657717811
Chr3	7245100	7246300	DMR6516	-36.10092624447
Chr3	7250600	7251100	DMR6517	-38.3864166874026
Chr3	7261300	7262400	DMR6518	-31.4815295128275
Chr3	7265200	7265900	DMR6519	-38.9676035393498
Chr3	7272500	7272800	DMR6520	-31.3985144429161
Chr3	7288300	7288800	DMR6521	32.0444078887441
Chr3	7293300	7293900	DMR6522	-39.1736161453446
Chr3	7310300	7310700	DMR6523	-26.8858731010728
Chr3	7327300	7327700	DMR6524	-30.8469434773114
Chr3	7327900	7328300	DMR6525	-32.7029542654584
Chr3	7329000	7329300	DMR6526	-25.2667023318753
Chr3	7355200	7355500	DMR6527	-25.7209600053204
Chr3	7355700	7356200	DMR6528	-26.2114630640205
Chr3	7378400	7378900	DMR6529	-28.3523489273354
Chr3	7380400	7380900	DMR6530	-37.7970446068996
Chr3	7381300	7381700	DMR6531	-28.2646021870467
Chr3	7382600	7383100	DMR6532	-29.5802928248967
Chr3	7405900	7406800	DMR6533	-28.295324346339
Chr3	7408700	7409100	DMR6534	-30.0234765399734
Chr3	7410200	7411100	DMR6535	-43.6234457886196
Chr3	7415900	7416300	DMR6536	-40.0130478842618
Chr3	7416700	7417100	DMR6537	29.4763513513514
Chr3	7422500	7423000	DMR6538	-38.1339832035854
Chr3	7432900	7433400	DMR6539	-27.3635668280312
Chr3	7443000	7443400	DMR6540	36.0245862406399
Chr3	7443800	7444400	DMR6541	-34.6853081806194
Chr3	7458300	7458600	DMR6542	-30.4071883968642
Chr3	7458700	7459100	DMR6543	-29.7996967401008
Chr3	7459700	7460100	DMR6544	-36.8102120267274
Chr3	7461100	7461900	DMR6545	-34.181839325615
Chr3	7478400	7478700	DMR6546	-27.3600838508088
Chr3	7479700	7480400	DMR6547	-31.4666136278119
Chr3	7480900	7481400	DMR6548	-28.0823624677903
Chr3	7483300	7483800	DMR6549	-33.0385935850606
Chr3	7483900	7484400	DMR6550	-33.1038213540948
Chr3	7484500	7485200	DMR6551	-45.1052331725041
Chr3	7486900	7488000	DMR6552	-38.5643308419866
Chr3	7490700	7491300	DMR6553	-30.5102176933079
Chr3	7491500	7491900	DMR6554	-28.0634817593707
Chr3	7494100	7494800	DMR6555	-41.6321028994016
Chr3	7533000	7533500	DMR6556	-42.1388006439377
Chr3	7547200	7547500	DMR6557	-27.2162862466519
Chr3	7550400	7551700	DMR6558	-34.6294189980079
Chr3	7552000	7552500	DMR6559	-31.4280963284982
Chr3	7568400	7569100	DMR6560	-33.3190876359653
Chr3	7569200	7569500	DMR6561	-27.2122805342811
Chr3	7570200	7571000	DMR6562	-36.6392174002192
Chr3	7571100	7571400	DMR6563	-25.6774635852149
Chr3	7574600	7575200	DMR6564	-28.3641859931305
Chr3	7587300	7587600	DMR6565	-26.1765744800216
Chr3	7587800	7588200	DMR6566	-26.9271899051243
Chr3	7589200	7590200	DMR6567	-30.1147372038387
Chr3	7612800	7613300	DMR6568	-31.2622333468892
Chr3	7622700	7623100	DMR6569	-25.0931126980943
Chr3	7651800	7652300	DMR6570	-49.5645208083009
Chr3	7686800	7687200	DMR6571	-38.9645352897161
Chr3	7689800	7690100	DMR6572	-25.3086419753086
Chr3	7701400	7701900	DMR6573	-31.2576892679225
Chr3	7702400	7702700	DMR6574	-27.05311811912
Chr3	7714200	7714700	DMR6575	-30.0027900748358
Chr3	7717400	7718300	DMR6576	-31.5440413400476
Chr3	7743600	7743900	DMR6577	-26.6311567041494
Chr3	7754100	7754700	DMR6578	-30.4256593786207
Chr3	7756400	7757500	DMR6579	-37.7937711300784
Chr3	7760300	7760700	DMR6580	-30.8907542058609
Chr3	7761700	7762500	DMR6581	-43.3612886636506
Chr3	7763900	7764700	DMR6582	-37.3986448809222
Chr3	7767300	7768600	DMR6583	-49.9153982814965
Chr3	7769800	7770300	DMR6584	-34.7853739587048
Chr3	7771700	7772000	DMR6585	-26.349516897862
Chr3	7772400	7772700	DMR6586	27.9500891265597
Chr3	7792900	7793400	DMR6587	-26.1357006412563
Chr3	7801800	7802300	DMR6588	-25.3532432410011
Chr3	7807200	7807800	DMR6589	-32.2532256831603
Chr3	7822400	7823000	DMR6590	-41.2265725714774
Chr3	7824100	7824500	DMR6591	-27.2831431892553
Chr3	7828100	7828600	DMR6592	-27.3521301596712
Chr3	7832600	7833100	DMR6593	-38.5576420593422
Chr3	7840200	7840500	DMR6594	-26.845810051659
Chr3	7849800	7850600	DMR6595	-42.5749232086918
Chr3	7856700	7857200	DMR6596	26.3440860215054
Chr3	7859900	7860600	DMR6597	-42.7078828977756
Chr3	7875800	7876100	DMR6598	-29.0263862591036
Chr3	7877000	7877700	DMR6599	-37.8049195297292
Chr3	7883500	7884100	DMR6600	-26.7023777170787
Chr3	7884400	7884800	DMR6601	-32.8226108886736
Chr3	7884900	7885200	DMR6602	-31.6290611473208
Chr3	7889300	7889700	DMR6603	-28.3736248362916
Chr3	7893800	7895200	DMR6604	-34.289212654298
Chr3	7905500	7906500	DMR6605	-58.4221345115035
Chr3	7916300	7916900	DMR6606	-38.9964157833113
Chr3	7917500	7918000	DMR6607	-35.5951097920408
Chr3	7918100	7918900	DMR6608	-33.2692309656564
Chr3	7955900	7956200	DMR6609	28.6311543947666
Chr3	7957000	7957500	DMR6610	-30.4620553223432
Chr3	7965400	7965900	DMR6611	-39.6149900320357
Chr3	7966700	7967000	DMR6612	-36.2669691277071
Chr3	7967100	7967400	DMR6613	-26.6269461290208
Chr3	7975500	7976300	DMR6614	-37.5087128221798
Chr3	8018000	8018800	DMR6615	-27.534774581322
Chr3	8022900	8023600	DMR6616	-35.1877459009131
Chr3	8029400	8030000	DMR6617	-28.2517855888058
Chr3	8031400	8031700	DMR6618	-28.8435928013221
Chr3	8031900	8032300	DMR6619	-32.4745331992901
Chr3	8049700	8050100	DMR6620	-30.5556878139901
Chr3	8050800	8051200	DMR6621	-41.4227822176328
Chr3	8054900	8055200	DMR6622	-32.6778312449378
Chr3	8056200	8056500	DMR6623	-32.6064526370094
